start	end	text
2875746	2881547	Il fatto che abbiate rimosso quell'età di masterazione pratica di cosa significa appunto, cosa significano quelle cose.
2884728	2888729	Quindi, aver sentito e ricordare il titolo significa
2890705	2891345	di gestire.
2893046	2895827	Allora, ricaviamo la risposta.
2897488	2898929	Polimorfismo che significa?
2900330	2905612	Che abbiamo un oggetto genetico che può diventare comunque altra cosa.
2906792	2908493	Può diventare altri oggetti, no?
2909734	2914416	Attenzione, quando io sto usando il termine può, non deve.
2916037	2919098	È chiaro, la dimostrazione
2923297	2929958	Qui ho istanziato l'oggetto a piccolo, chiaro?
2930699	2945802	Di classe, il puntatore ha un oggetto di classe A se vuole raggiungere i metodi di usare questa sintascia.
2945822	2950663	Ma questo non c'entra niente col poligorfismo, semplicemente soppligando le regole del puntatore per accedere
2951708	2953549	ai membri di una classe.
2957330	2957631	Chiaro?
2958571	2977879	Ripeto, generico, generico quindi ha una sua identità, nel senso che se mi serve il generico non è che mi devo necessariamente, devo pensare al polimorfismo, mi serve questa classe generica, uso quella classe generica, cioè non è che la uso soltanto per costruire il polimorfismo,
2979574	2988678	se serve il polimorfismo la uso, se però chiaramente ho bisogno del polimorfismo questa riga non mi basta.
2990799	2992600	Detto questo, perché non mi basta?
2992740	2996622	Perché devo far diventare questa cosa generica, la devo far diventare qualcos'altro.
2999111	3024564	Usandolo il puntatore a questo punto con questa riga io faccio diventare l'oggetto di classe A, il puntatore dell'oggetto di classe A, lo faccio diventare il puntatore ad un oggetto di classe B. E' qui che avviene la magia.
3029727	3045933	ma questo è il punto, non solo questo la magia che consiste nel fatto, questo puntatore che dovrebbe puntare a questa classe punta ad un'altra classe è chiaro?
3045973	3046554	cosa vuoi dire?
3047074	3056758	facciamo un esempio questa classe ha 10 membri questa classe ne ha 50
3059232	3087026	lui sta puntando in qualcosa di molto più grande ho fatto l'esempio esagerato per dire attenzione l'area di memoria è completamente diversa quindi lui in questo preciso momento nasce come puntatore da A ma è diventato puntatore da B ok, immagina è quello è chiaro?
3087727	3088367	detto questo
3090163	3093184	C'è un problema?
3093224	3093664	Ci siete?
3096386	3097086	Finchè ci siete?
3097506	3098967	Ok, torno indietro.
3102828	3106770	A è dotata, cioè, A è dotata di?
3107890	3108971	Non so come stiamo a fare.
3111232	3114753	Nel senso, cioè, abbiamo risposto che ci siamo costruito alle senza parametri.
3115373	3116054	Quindi parte.
3120565	3122506	Esaminiamo questa situazione.
3124228	3129771	Questa situazione dicevamo prima, c'è un problema.
3129931	3143680	Nel senso che c'è questa F che è della A, ma c'è anche questa F che è di B. A questo punto, cosa succede?
3145622	3146803	Essendo F pubblica,
3148566	3159572	passa in eredità e mi ritrovo praticamente qui con due elf siete chiaro?
3160172	3173699	ok tenete a mente questo scenario abbiamo due elf che hanno raggiunto, presenti all'interno della classe B una è di B, l'altra è l'eredità
3179773	3197981	a questo punto A è diventato B diventato B quindi mettiamo F con la F parte che è la F di B che parla?
3198201	3206004	no, perchè non è vera si è proprio in JavaScript
3209155	3220143	Prima novità, intanto avrei dovuto utilizzare questa notazione.
3220683	3231050	Ma siccome praticamente la classe è una struttura, quando c'è la struttura io posso evitare di utilizzare questa notazione sostituendola con questa notazione.
3231151	3233232	Ci siete?
3233252	3233732	Perfetto.
3234813	3238636	A questo punto voglio richiamare il metodo
3239373	3242916	F. Ma di F ce ne sono due.
3243536	3244016	Ci siete?
3244477	3245077	Chi parte?
3246858	3248960	E questa è una cosa che dovete scoprire.
3250161	3251281	Vi do la risposta.
3251461	3254644	Quello che parte è la F. Di A?
3254984	3255124	Sì.
3257886	3261548	Non parte quella del F. Capiamoci.
3264190	3268053	La A è diventata un puntatore a B.
3270134	3286825	nella cazzo di B ci sono due F quella di B e quella che è arrivata nell'edità io sto chiamando questa F evidentemente io voglio richiamare la F di B no?
3287386	3299714	perché lui sta nella mia idea A sta puntando ad un oggetto B e quindi voglio che porta
3302303	3303744	F di B, ci siete?
3303944	3306646	Per capire, vi faccio un altro esempio qui.
3306706	3315151	Se io mi dichiaro un oggetto di classe B, ci siete?
3317672	3320854	C punto F, chi parte?
3320914	3324096	La F di B. La F di B, perché?
3324256	3331080	Per il principio di sorrapposizione, quello che abbiamo detto prima, l'ultimo, quello del figlio, domina, quello del padre,
3331877	3334098	Quindi, anche se ce ne sono due, parte quella del figlio.
3334998	3339020	Ecco perché vi ho detto, dovete fare la prova, perché sennò vi confondete.
3341081	3341821	Ci siete?
3341861	3347923	Quindi, se lo sto usando come oggetto di B, io mi aspetto che parte la cosa di B, no?
3348963	3354946	Però parte sempre quella di A. Anche quando vado in crisi, e quindi,
3356515	3370807	Il polimorfismo, attenzione, non basta questa riga, non basta questo puntatore, ma dobbiamo apportare questa maniera.
3371667	3378353	La cosa che dobbiamo apportare è il vittorio.
3381916	3382516	Il vittorio.
3387122	3402248	Quindi praticamente la funzione che fare deve essere indicata come funzione virtual, cioè che significa in pratica una funzione che può essere sobrascritta.
3405624	3417169	Caro, attenzione, anche qui ci sono sempre condimenti, se li volete fare, c'è rin, rin, rin, rin, c'è una tabella di funzioni virtuali, c'è tutta una teoria dietro.
3418870	3419190	E' chiaro?
3419930	3429814	Nel momento in cui io apporto questa notifica, a questo punto questa parte quella di B.
3432066	3432346	Chiaro?
3432947	3436569	In conseguenza gli ingredienti per il polivorpismo quali sono?
3436589	3436569	1.
3437449	3439010	Ragionando in termini di più.
3439670	3439010	1.
3439930	3440751	Una chiararpia.
3443332	3440751	2.
3443993	3445033	Metodo di virtua.
3446674	3447255	Puntatori.
3447275	3448735	2 puntatori.
3449316	3449756	L'ultimo?
3450356	3451237	Metodo virtua.
3451257	3451717	Leuda.
3451737	3454459	Metodo virtua.
3454499	3454779	Chiaro?
3455519	3456360	Un metodo virtua.
3458330	3462532	attenzione a quel metodo di Virta, perché tu ce lo troveremo in un altro scenario.
3462592	3464273	Ti siete?
3465173	3480559	Ok, allora, dite da questo esempio, questo esempio ovviamente, giudato, dove voi dovete praticamente convincere i ricordi in pratica.
3481560	3482320	L'obiettivo è
3486773	3499777	questo è del figlio, cioè questo è del padre, questo è del figlio, questo arriva in eredità, che ritorniamo con due f, chiamo il metodo f, quale metodo parte?
3499937	3501518	Quello di eredità o quello del figlio?
3501558	3502818	Abbiamo detto quello del figlio.
3503859	3510901	Cioè quello del figlio sarebbe praticamente la specializzazione che anche lì forse vogliamo dare un significato.
3511792	3530246	come lo possiamo utilizzare evidentemente appunto considero quel metodo del padre obsoleto per quella classe e quindi mantengo l'identità del metodo del padre e a questo punto apporto le modifiche soltanto aggiungo delle funzionalità a quel metodo del figlio.
3532527	3536891	Perché sto mantenendo in vita il metodo del padre?
3537771	3538592	Per una questione di comprensione
3542027	3555896	altre applicazioni usano quel metodo e quindi praticamente se lo sostituissi se lo sostituissi potrei creare problemi alle altre applicazioni è chiaro?
3556396	3568183	quindi e quindi questo per apportare il concetto di chi viene cioè di come viene gestita una eredità di questo genere in pratica
3569877	3570337	Ci siete?
3571058	3578180	L'evoluzione sarà, a questo punto, spostare l'attenzione sul polimorfismo, per capire il senso del polimorfismo.
3578520	3585102	Io non voglio un codice in trenta secondi, io voglio un codice scritto, riflettendo rica per rica.
3586243	3587183	Lo studio è quello.
3589444	3589884	A me è ok.
3590724	3591504	Stai registrando?
3592965	3593465	A me è ok.
3594705	3596606	Non vi andate a leggere quello che
3597843	3601326	la sua trascrizione, ho andato a studiare direttamente sui documenti.
3602767	3604949	Ma questo significa che non siano nozioni?
3607451	3612276	E la nozione è indovinare una scorsa esatta, ma non sapere necessariamente come usare.
3612876	3618401	Quindi l'obiettivo è ok, ho capito, so usarlo, se mi dovesse capitare l'occasione so come mi devo comportare.
3620442	3620703	Chiaro?
3621303	3622044	Dai, fatela provare.
3623869	3627470	Provate questo scenario, voi spostiamo attenzione.
3627490	3633572	Lo faccio qua?
3633692	3649856	No, vorrei che lo scrivessero loro, perché loro sono... le hanno risposte... e per loro è un'occasione per rimprescare almeno i fondamentali sui puntatori.
3651562	3656543	A questo punto io ti potrei anche dire un'altra cosa, ma a questo punto se volete fare un film fresco.
3657643	3672466	Noi abbiamo utilizzato la GNU, la GNU che è un'instrumento che mi diamo a disposizione dal CQP1 per allocare spazio da segnare, da associare ad un puntato.
3673647	3679568	Ma l'instrumento principale è la malloc, quindi
3681235	3696777	rinfrescare e fare le diverse versioni e non serve per l'esercitazione, anzi ti dirò che più zionerei la linea, cioè se hai C++ io uso gli strumenti di C++
3699987	3713834	e quindi se vi chiedo di farlo è semplicemente mantenere allenata la mente anche sulla malloc o qualora vi dovreste trovare nel frattempo per iniziare a lavorare in C. Attenzione, c'è un'altra cosa che lì non c'è.
3715395	3720558	La cosa che qui non c'è in pratica è il direct.
3722763	3743876	ogni volta che ho un puntatore devo sempre albinarlo a un distruttore di puntatori quindi l'agno si alloca spazio però devo abituarmi sempre perchè attenzione ecco perchè ragionare al puntatore e pensare in termini di puntatori significa questo, questo significa che tu hai
3746191	3747492	Tutta la macchina a disposizione.
3747993	3753877	Quindi occupi spazio, spazio, spazio, però il carico di lavoro non c'è niente gli automati.
3755198	3763124	Quindi la dialocazione dello spazio è a carico e quindi abituatevi sempre ad usare le due funzionalità.
3764825	3765245	Va bene?
3766927	3767607	Dai, fate...
3772446	3775069	la Keyword Override è super?
3775129	3778173	No, lo so, però volete l'allumentazione?
3783373	3785034	Non è obbligatorio ma è buona pratica.
3785054	3785635	L'obiettivo è
3808093	3810054	metabolizzare il concetto.
3810094	3818999	Quindi, dal punto di vista, il miglior modo è ridurre al minimo, per quanto possibile, il pronice e mantenere gli ingredienti fondamentali.
3819999	3823221	Poi, per perfezionarli, sempre attento.
3828524	3829825	Quindi, ritiro grandio.
3831926	3831986	Sì.
3839722	3846045	C'era quello, l'altro argomento che volevo trattare, però quello è un altro argomento importante e impegnativo.
3846325	3846785	Che cosa?
3847726	3848486	Le eccezioni.
3848526	3854849	Quello è un altro mondo.
3857530	3863253	Quello è un altro mondo che va trattato
3864517	3870925	E poi tra l'altro io ignorantemente pensavo che gli assert e le eccezioni fossero la stessa cosa.
3871346	3872387	Sono due cose diverse.
3872867	3875471	Uno verifica le condizioni e l'altro invece...
3884343	3889626	più... tira fuori la roba che poi va gestita dopo.
3889666	3898151	Sì, tanto è vero che poi le assezioni puoi rimetti sotto il momento perché inizierai a fare i corpi, ma ti si tratta come punti di riscontro.
3898171	3901433	Bellasta parola del macro, senza stare a commentare tutto.
3904834	3908597	Quello, cioè, è esperienza.
3909077	3910197	Ormai...
3916817	3917718	No, aspetta che te lo ripero, perché se no...
3958006	3959511	Dobbiamo fare quattro classi.
4056305	4056466	No, no.
4084974	4087356	Grazie, signora Presidente.
4116937	4117097	Grazie.
4176135	4176175	No.
4203988	4205049	Ah no, non l'ho cancellato.
4205069	4205669	Sì, io lo so f***ing slow.
4205689	4206070	Finito, lei.
4206110	4207971	Però se non ci hai fatto cosa?
4243575	4244695	Sto pensando come in JavaScript C'è JavaScript
4308288	4308470	Grazie
4343285	4343565	Grazie.
4388319	4388779	Pater?
4388839	4393680	Non hai visto questo... Hai visto questo sito che ha?
4393700	4394240	No, non so.
4394420	4395080	No, non so.
4395100	4395860	Che bellissimo.
4395920	4397241	Ti ho fatto insegnare Pater.
4416357	4425185	Poi ci sono 3 tpd, 1 tpd, 2 tpd, 3 tpd, 4 tpd, 5 tpd, 6 tpd, 7 tpd, 8 tpd, 9 tpd, 10 tpd, 11 tpd, 12 tpd, 13 tpd, 14 tpd, 15 tpd, 16 tpd, 17 tpd, 18 tpd, 19 tpd, 20 tpd, 21 tpd, 22 tpd, 23 tpd, 24 tpd, 25 tpd, 26 tpd, 27 tpd, 27 tpd, 28 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd, 29 tpd,
4456490	4463577	Anche l'internet è in grado, perché questo, si chiama Publisher's Observer, è in grado.
4463597	4464799	E gli eventi è basato su questo.
4484616	4486057	Si è andato qui?
4486097	4487697	Si è andato su questo?
4487757	4489578	Si è andato su questo?
4489698	4491639	Si è andato su questo?
4491659	4493440	Si è andato su questo?
4493460	4495401	Si è andato su questo?
4495521	4496301	Si è andato su questo?
4496681	4497482	Si è andato su questo?
4497522	4498542	Si è andato su questo?
4498602	4499403	Si è andato su questo?
4499423	4500443	Si è andato su questo?
4500803	4502644	Si è andato su questo?
4502784	4503944	Si è andato su questo?
4503965	4505505	Si è andato su questo?
4505525	4508186	Si è andato su questo?
4514633	4514953	Stai ritornando.
4514973	4515614	Sto diventando stupido, basta.
4515634	4516054	Non hai stati?
4516094	4516214	Qua?
4516234	4516614	Ah, ok, ho capito.
4556162	4557222	Quanto ti resta?
4557262	4561783	Perchè il disso non esiste, è un sacchetto.
4562103	4562703	Ma, quali?
4563724	4565524	Mari, fai la sigla.
4565564	4566384	Bene, sono stato qua.
4566404	4568505	Dove sei arrivato?
4568745	4569865	Ah, sì.
4571945	4577887	Gabri, tagliare la mano.
4577927	4579027	Viva di fare un risultato.
4580418	4580722	Non è successo?
4608729	4609150	Non è vero?
4609170	4609490	Sì, è vero.
4609530	4609751	Non è vero?
4609771	4609991	Sì, è vero.
4629670	4632493	Sì, è molto bello.
4659497	4663278	questo quando fai android adouter,factor,repeat,decorato il composite,questo il composite prototype su java,se li usano con la donna
4690128	4697370	Scusi, dei giochi che è l'ECS, Entity System Component.
4699811	4700871	Entity System Component.
4700891	4702891	E che tipo di pattern?
4703692	4704972	Entity System Component.
4705232	4712494	E le entità che hanno delle componenti sono giustite dagli sistemi.
4717888	4727971	Ci sono delle entità a cui puoi collegare le componenti e ci sono i sistemi che gestiscono il comportamento delle entità.
4734352	4735713	C'è una descrizione
4742621	4763256	perché sennò diventano naturalmente strumenti che si vede fare, però c'è una motivazione, c'è una parte un po' di concettuale, c'è una sintesi della libreria standard
4767028	4768269	Ah, ma tutto va?
4768329	4769391	È una paginetta questa via?
4769431	4770532	Sì, sì, sì.
4771152	4772274	Sì, ma fa sintesi.
4774336	4777739	Fa sintesi e poi c'è quest'altra cosa.
4777759	4778240	Bene?
4778941	4782544	Ecco, sono i container e le librerie.
4783025	4785287	Ah, container e librerie.
4785508	4786489	Sì, sì, sì, sì.
4794993	4798314	Function è bellissima, registra i puntatori e funziona.
4803535	4806296	No, però non è vero.
4806356	4806696	Cosa?
4806716	4807296	Non è vero.
4807316	4809377	Ah, hai guardato quel regolo di intervenzione?
4809457	4811558	Sì, sapevo già che era vero senza saperne il nome.
4812858	4815979	L'anno scorso quando avevamo parlato della ricorsione ne avevi fatto un discorso su
4817273	4821416	come partono le chiamate in memoria e lì mi è rimasto impresso da quel giorno.
4821856	4827159	Infatti quella cosa che ti avevo detto era rudimentale, ma confezionale.
4827199	4835204	Mi interessava tanto farti capire come avvenivano le chiamate materialmente.
4835244	4843510	Poi è chiaro, un singolo descrittore di chiamate caratterizzato da una serie di erogienti
4845123	4847744	che sarebbe praticamente l'organizzazione dell'Area di Memoria, no?
4847804	4863992	Sì, infatti quando la ragazza diceva che quando scriva un programma me lo vedo come va in memoria, era per quel discorso di... No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,
4871405	4878171	significa, lo so, soltanto che non mi sarebbe dare di nome e non so come, cioè, mi mancava che pezzo per fare un'interazione completa.
4878191	4884216	Anche soprattutto per capire il tempo di vita delle variabili che secondo me fondava in casa.
4884497	4895346	Lì vedi, ma vedi... Poi, ripeto, ci fosse più collaborazione tra le materie, sempre diversi.
4895546	4898329	Ma anche i ragazzi ieri quando hanno visto un po' di
4899602	4916210	mi sono avvicinato da uno sguardo gli ho fatto vedere delle cose, quello che serviva e hanno dato senso
4919248	4928111	Quelle cose che avevano infollato in testere che sarebbero collate dopo tre secondi dall'interrogazione.
4928911	4931792	Invece un'ora importante è infatti avvisso.
4933053	4938995	Sono importantissime queste cose anche perché soprattutto se devi scrivere dei programmi che
4940499	4947546	hanno dei limiti hardware o cose del genere, devi sapere perfettamente come muovere l'assaggio.
4947787	4955655	Nel discorso, il discorso è avere i formamenti, perché non puoi fare tutto, ma se tu
4957007	4959089	Hai una buona base.
4959149	4966936	Si, ma formamenti, perché ci possono essere tante cose che non riesciamo a fare per pensare di tempo, per tanti motivi.
4968078	4972241	Il discorso è che io ti posso dire che manca questo, tipo l'equipazione.
4975705	4978427	A questo punto dice che non lo posso fare.
4978627	4981750	Tu lo leggi, hai i fondamentali, tu costruisci
4983625	4990492	i pezzi che ti mangi, aggiungi i pezzi che ti mangi, però un metodo ce l'hai, no?
4990632	5000221	Una conoscenza, che la conoscenza non fa altro che accumulare, accumulare nozioni su nozioni su nozioni, cioè pesantisci la memoria, no?
5002464	5004606	Ma se tu hai un metodo, tu già lo contestori e ti dici ok,
5007472	5016399	immagini c'è l'obiettivo, lo uso in questo modo, lo uso in questo altro modo ho capito come funzionava quel modo, quel metodo o quell'applicazione.
5018561	5022044	Poi le vedi le cose, capisci?
5023125	5027668	Non la vedi, prendo vino, è insopportabile.
5032221	5038026	E sai quanto mi è servito quest'estate, mentre lavoravo con OpenTL, sapere queste cose?
5038967	5045532	Perché lì devi gestire la memoria della scheda video.
5045572	5059464	Lì devi praticamente gestire la comunicazione tra processore, scheda video, sapere quanto gli hai mandato, cosa li hai mandato, cosa ti deve tornare... Con due concetti che sapevo,
5060842	5074214	mi hanno tirato su u, perché sennò... Ma sì, se avessi avuto altre conoscenze... La cosa insopportabile per me è che siamo arrivati tra un po', è da un mese che dobbiamo cominciare la scuola.
5076155	5081420	Cioè, quel mente gatto ancora deve trovare il supplente e non so che arriverà.
5082161	5086705	Tipo, per chi piace tipo per il laboratorio?
5088867	5116541	ha detto... ieri ho parlato con un romano e domani... ieri se l'avrebbe chiamato... si, si, si, si, si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si si
5118980	5124061	Noi domani ad esempio alla seconda ora abbiamo il TPS, che cazzo facciamo?
5125101	5126101	Siamo qua a perdere un'ora.
5126402	5128362	Io scrivo il tema, mi faccio alza.
5128422	5132343	Aspetta, io domani posso giovedì 5 ore?
5132423	5135143	No, domani c'è 2 ore.
5136223	5140204	Sì, è il giorno più... No, giovedì c'è ora, la seconda ora sono ieri.
5140744	5144225	Se non sei stato in riusa avrei fatto suplenza.
5147073	5148894	Quale è sbagliata quella roba lì?
5148914	5150155	La Vector.
5152917	5154799	La Vector e il Ray sono due oggetti diversi.
5155399	5158281	Sì, sono due... Due oggetti diversi.
5158302	5159242	Sono due oggetti diversi.
5159262	5159983	Sono due classi.
5160363	5168509	Ti ricordo che questo è un po' datato, quindi un po' di pezzi... Allora...
5172802	5181212	Invece, qui in alto, la ridefinizione degli operatori è interessante.
5182153	5183835	Sai che si può ridefinire anche lì?
5185097	5187500	Sì, infatti.
5187540	5188100	Per fare le prove.
5191159	5203951	Sì, ma infatti la ridefinizione è una cosa che non ho mai chiesto di fare, la ridefinizione della parentesi quale di RL.
5203991	5206433	L'ho fatto per forza, per fare vector?
5207174	5208975	Sì, per uscire alle RL associative.
5209821	5211362	C'è sempre una tabella di riferimento, però l'associativo
5234556	5245878	Ok.
5246098	5250919	Ok.
5252459	5254960	E poi dimettici la posizione.
5256420	5257500	Ok.
5257580	5261741	Ci metti il nome, perché la posizione non ti dice assolutamente niente.
5264582	5266584	Ti dice semplicemente dove si trova con l'aramento, il problema è non ti aiuta a ricordare e a capire.
5266604	5270909	Adesso c'è il tipo al pottaglio che ti dà la possibilità di assegnare un nome ad un indice
5287519	5293661	Davi un'identità, e quindi, ecco, ecco, sì, eh, va be', ma quella è un'altra cosa.
5293801	5296662	Cioè, sì, te l'ho detto, c'è una tabella.
5298282	5299842	Perché poi cosa significa?
5299862	5313806	A momenti in cui io faccio, utilizzo una vera associativo, automaticamente voi non potrete più utilizzare il Ciclo4 perché li aprevi un indice che va sempre incrementato e incrementato, no?
5314206	5314686	Io ho un nome.
5317073	5328717	Sì, però hanno creato degli altri fori e quindi mi dà la possibilità di volere dei compiti.
5328777	5330198	Quelli che hai utilizzato al literatore?
5331718	5333079	Più o meno, sì.
5333679	5334139	For each?
5334379	5335199	No, va bene.
5335780	5338260	Queste reassociativi li trovi con Piaccappina.
5339641	5340941	Con Piaccappina ti dici ok.
5344676	5349077	Per lui l'estract non esistono, esistono solamente gli aerei.
5349678	5353719	Quindi tu l'estract, cioè il record, ti ricostiglisci con il record.
5355079	5371004	È chiaro che, detto questo, dico che il primo elemento è il nome, il secondo elemento è il cognome, e quindi descrivi una persona attraverso una serie di informazioni detti in cognome, cognome età.
5374127	5379131	A te non interessa la posizione del nome?
5379472	5382574	A te interessa cosa c'è nella variabile nome?
5383475	5393983	Perché lui dice A è il contenitore, nome è la variabile che contiene il dato, cognome contiene un altro dato ed A contiene un altro dato.
5394003	5396865	Allora a questo punto io cosa faccio in pratica?
5398115	5405001	a me non interessa la tua proposizione non interessa quella parte che sta all'interno, cosa faccio?
5406482	5415570	Voglio il nome, in questo caso vi assegno il nome, la dimostrazione del fatto che lo posso usare non è se...
5425759	5429382	Posso usare dei due modi, no?
5429462	5438128	O con l'indice, che ha ovviamente le funzioni che mi possono servire, oppure attraverso attribuendo un nome.
5439108	5445473	E' chiaro che c'è tutto un discorso di dichiarare... Il nome dell'indice.
5445533	5448715	Devi informare le due informazioni.
5449035	5450977	La quotizione è automatica.
5452518	5453879	Il discorso è fornire il nome.
5454709	5459272	e eventualmente in fase di miniaturizzazione assegnarli anche un valore.
5459712	5460452	Sì, sì, sì.
5460853	5461153	Capito?
5461193	5461973	Sì, sì, sì.
5462193	5467576	E tutto questo lo puoi fare con la ridefinizione.
5467757	5472359	Cioè, come posso costruire un vettore associativo?
5472379	5477302	Sì, faccio un overload, prendo come parametro una strada.
5477322	5480183	I vettori associativi per Python sono i dizionari.
5486770	5515093	qua sono le mappe si, l'ha usata, bellissima mi serviva di ordinare delle cose per distanza dalla telecamera per dire la chiave era la distanza quindi io poi sono andato a chiamarle in ordine di distanza perchè lì le mette già in ordine esatto, la chiave è la distanza e poi ovviamente poi c'erano i valori
5516425	5532795	Questa sera è molto bella, infatti sono andato a vedere come funzionano, sono andato subito a vedere come funzionano perché non capivo, ho detto ma come è possibile e c'è tutta una roba dietro, a fine un vettore, fondamentalmente.
5533495	5536477	Ti ricordi che tu l'hai trovato a Siverno?
5546323	5546783	Si si, ho visto la voce.
5546803	5547103	Vai giù, vai giù.
5575583	5576543	C'è scritto a Reassociativi?
5576583	5579784	Sì, sì, sì, eh, sì.
5579804	5581385	Volevo arrivare e filmare.
5581445	5592588	Eh, vai giù, vai giù, vai giù, c'è ancora... No, c'è proprio il titolo a Reassociativi, più in basso.
5592828	5597330	Cioè, l'ho visto prima mentre ha cliccato... Vai, vai, vai, vai.
5597390	5598150	Era verso la fine.
5598970	5602891	Vai, vai, vai, vai, vai, vai.
5603151	5603711	C'è ancora metà.
5606891	5607851	Eccolo qua.
5607911	5610792	Eccolo qua.
5610832	5611452	Cosa dice lui?
5635061	5654152	ha un campo di applicazione molto vasto e generalizzato in un normale array infatti non esiste nessuna regola che obblighi il secondo operando ad essere un intero il primo operando è solo la 45a il secondo operando è il 50a
5660064	5662025	come l'indice di una re.
5662205	5684596	Al contrario, lo si può definire di un qualsiasi tipo, anche astratto, e ciò permette di stabilire una corrispondenza o come tabola, come talvolta si dice, un'associazione fra gli oggetti di un re.
5684676	5686837	Un re associativo spesso
5688227	5711574	chiamato Mappan o anche Dizionario memorizza coppie di valori dà un valore la chiave si può accedere si, all'altro il valore si può accedere all'altro
5716846	5718287	Vabbè, comunque, io ho capito.
5718407	5718687	No, no.
5718707	5722010	Cazzo di denti.
5722050	5738621	No, l'ultima cosa... La funzione che implementa l'overloader, servitore indice, fornisce un algoritmo di un appartamento.
5738981	5739622	Lashing.
5740222	5741703	Lashing è un altro.
5741903	5742764	No, lashing.
5743772	5747074	Praticamente prende la chiave, la trasforma nell'indice.
5747875	5750596	No, lascing è un po' diverso.
5750636	5753938	E però la mappe fa così?
5754499	5760542	Lui con la chiave la trasforma in un indice attraverso il modulo della dimensione della regola.
5760642	5762684	Però lascing è un po' diverso.
5763184	5766726	Secondo lascing o in mezzo tipo per la sicurezza?
5766866	5766926	Sì.
5768291	5773334	Sì, sì, sì, però la no, questo poi, quello che ho visto io.
5773994	5776795	No, completamente diverso.
5778016	5782138	Il concetto è diverso, è una funzione intanto.
5782158	5782438	Esatto.
5782458	5785660	Dalle caratteristiche specifiche.
5786761	5789622	Che dovrebbe dare un risultato univoco in base a lì.
5789722	5797186	Se tu vai a scaricare Linux, se te lo vai a scaricare dal sito qualunque
