start	end	text
2546927	2554008	Ci siete figata dal punto di vista concettuale, dal punto di vista dell'apprendimento, dal punto di vista della fantasia e della creatività,
2554953	2572367	dal punto di vista dei concetti, quattro inchiade anche quelle, a titolo e regole, diventano sufficienti, fuori delle pagine non vi servirà a niente però serve in base di template liberi e standard, abbiamo detto, vedete?
2574388	2578652	poi niente alla liberi e standard, almeno praticamente i concetti fondamentali sono quelli
2579789	2584070	Il concetto invece, su cui volevo riflettere non voi, che non c'è tutta la relazione del concetto.
2584970	2590332	Infatti, questo, diciamo, questo sito, no?
2590572	2604755	Lui parte, parte dall'architettura, parte dal compilatore C, parte dal C. Quindi, praticamente, parte da cose che non c'entrano niente con il C++.
2604855	2607856	Ci voglio per dire, nel senso che anch'io
2609458	2614740	In terza, anche per questa, la sua partita, come è fatto il computer, è dal 20% di byte.
2615781	2623164	Perché se non ho garantito quei concetti, è inutile che vada a spare per spiegare i massimi sistemi, insomma, no?
2623224	2625925	Perché c'è la parola byte, dovete sapere cos'è il byte.
2625985	2630687	L'unica certezza è che lo ho spiegato io, perché se lo spiega qualcun altro, può essere che non vede niente.
2636068	2640371	No, è sicuramente... Poi devo dire una cosa che mi ha detto Ale oggi.
2641632	2641953	Ale?
2642313	2642553	Sì.
2643033	2644855	L'hai sentito già posto?
2645135	2645515	Sì, sì, sì.
2645735	2650139	Mi sa che... Io non lo so se... Settimana prossima lo vedo probabilmente.
2651540	2653621	Ma dici che ho sentito a Daniele Salvati.
2654802	2656063	Eh, se mi ricordo io lo dico.
2656783	2661507	Allora... No, e questo è una cosa interessante.
2662606	2663727	in modo dell'eccezione.
2664267	2665808	Il modo dell'eccezione è per capirci.
2666948	2668009	Volete programmare in Java?
2668249	2668689	Perfetto.
2668749	2669950	Non sapete cosa è un'eccezione?
2670030	2672071	Non riuscirete mai a programmare in Java.
2674892	2680295	Volete parlare, lavorare, sviluppare applicazioni di un certo livello?
2680575	2682556	Non potete non usare l'eccezione.
2684037	2684497	E' chiaro?
2687328	2695733	Comprendere la necessità non è difficile, la definizione non è complicata, ma anche le regole di implementazione non sono complicate.
2695793	2704317	Il problema è quando salve e come salve.
2704537	2713482	L'obiettivo è che ogni volta che sviluppate un'applicazione, una cosa a cui dovete pensare è che ci sono eccezioni da gestire.
2715582	2720903	non scrivo codice, main, ricado variabili, no.
2723744	2731866	Prima di mettersi dietro la tastiera, analizzare il passaggio e cercare ovviamente di fare un'idea e partire subito.
2733246	2735367	Ci potrebbero essere delle eccezioni di che tipo.
2739649	2741611	Entrarono nel mondo dell'eccezione del mondo.
2743552	2746394	Allora, concettualmente vi dico questo in pratica.
2749236	2757822	Allora, non mi ricordo se l'ho detto a voi.
2757862	2762145	Allora, a voi ho detto il motivo per cui esistono CSS?
2766011	2779686	E il terzo viene detto che c'è il CSS in Italia.
2781488	2784871	Bello detto, il motivo per cui esistono i CSS?
2786052	2787474	I CSS delle pagine web?
2793222	2806108	Sì, comunque il discorso dell'HTML GSLS è andato anche di quest'anno e l'anno scorso abbiamo riuscito ad appare anche qualcosa, però l'ultima parte è grande, perché mi servono ingredienti per poi sviluppare le applicazioni dirette.
2808149	2809110	Volevo antici passanti.
2809150	2822719	Chiaramente MN che mi consente ovviamente di scrivere i pallini web, i pallini web sono di fatto contenitori delle applicazioni, cioè dei siti, delle applicazioni di rete.
2822779	2825340	Allora ho detto, un secondo l'ho detto.
2827122	2827602	Ti ricordi?
2828703	2835647	E prima eri un'altra persona, già venivi per lì una volta, con la brutta, iniziali a andare.
2837797	2843919	era un essere in un ambito di un'altra non ti ricordi?
2844519	2847140	è in tazza non è in tazza?
2848201	2862985	noi ci siamo viti in tazza quando eravamo in tazza abbiamo fatta pure l'esperienza io non l'ho ancora smattita quella cosa è una cosa brutta la notte si sveglia la notte so smemorato che avrisci ma poi mi ricordo
2866381	2888358	allora dicevamo html, a html 1.0 c'era solo html non c'erano css, non c'erano i fogli di stile i fogli di stile in effetti nappero per separare il concetto di un concetto separare i contenti testuali dalla componente estetica chiaro?
2889178	2890479	di conseguenza perché?
2891020	2892401	il motivo qual'era in pratica?
2893815	2921553	ci dovevano essere delle persone che si dovevano concentrare sui contenuti e sull'organizzazione del contenuto ci dovevano essere delle persone specializzate nel surlo per rendere esteticamente attualità in una pagina quindi domandi prima con la versione 1.0 tutta è la sola apposta quando tu scrivi nella pagina per te mail automaticamente dovevi decidere lo sfondo il font la dimensione
2923540	2927223	il coloro del carattere, questo per dire un'inchiata del base, no?
2928104	2946939	Ma anche quando andava ad insegnare una tabella dovevi decidere lo spessore della riga, lo spessore delle interstazioni, quindi chiaramente tu scrivevi, però allo stesso tempo in parallelo dovevi scrivere una cosa, dopodiché estetica, dovevamo viaggiare in parallelo, ma il soggetto era sempre l'unico.
2948741	2949621	Questo era, no?
2949942	2952404	A un certo punto noi decidiamo di separare i due concetti,
2953331	2982492	e quindi chiaramente dici ok io mi concentro sui contenuti, dico ok schizzo la tabella, dico ok voglio una tabella che si contenga in questo modo, non mi pomo di come si fa la cosa so fare una tabella, mi faccio una tabella grezza io uso il termine grezza in giapponese
2984191	2995114	Dopodichè vado al grafico che è specializzato su CSS e da questo punto dà un'estetica, decida un'estetica, quindi praticamente continuano sempre gli stessi.
2996054	3003116	A questo punto gli sviluppatori, cioè chi si occupa del mondo grafico di CSS, dà una cerca estetica.
3003456	3012319	In questo modo io si separo e tendo a far concentrare le persone su problemi singoli e specifici, non entrambe.
3013900	3014380	Ci siete?
3014680	3015141	Beh.
3016601	3019943	E che voglio dire, questi due sono stati creati, no?
3019983	3028507	Perché avevano intenzione di separare questi due mondi, il mondo dell'estere etico e il mondo di contenuti.
3029047	3033949	Bene, le eccezioni effettivamente hanno lo stesso scopo.
3033969	3040132	L'obiettivo, attenta, quanto che cosa sto cercando di dirvi, attenzione, si vive anche senza eccezioni,
3041718	3044379	attenzione, si vive anche senza celsese.
3047379	3054561	Se uno sa fare le due cose, sa unire, è estetica, è contenuti e non gli pesa, qual è il problema?
3055841	3057701	Il discorso è essere più efficienti.
3058861	3063462	Essere più efficienti significa dedicare più tempo a cose più utili.
3063542	3066523	Dicare il senso, la cosa importante è il senso.
3067319	3074622	Per quanto riguarda il discorso delle leggezioni, si è voluto separare un concetto.
3077343	3078124	Chi è soggetto?
3079784	3080585	Il programmatore.
3081645	3083426	Qual è il compito del programmatore?
3085947	3088608	Dove perde tempo il programmatore?
3092228	3096510	Nella gestione degli errori.
3097671	3104195	La separazione è avvenuta in questo preciso momento, in un momento in cui c'è il problema della gestione.
3104595	3111839	Gestire un errore non significa sviluppare i codici, ma prevedere tutte le situazioni che i codici potrebbero portare.
3116758	3143364	distolgo la mia attenzione dal codice per concentrarmi su tutte le eventuali situazioni che si possono verificare, cioè la previsione dell'imprevista traduco if, else, if, else, if, then, else una serie che non centra niente con il corpo, con il corso dell'algoritmo sono semplicemente software di controllo quindi anche impegnativi
3144649	3169326	e allora a questo punto dice che il programmatore deve sviluppare il core dell'algoritmo le cose lo scopono non deve perdere tempo per andare a tirare su tutto l'impianto di controllo perchè quella potenza di codice di fatto è codice di servizio importante ma sempre di servizio
3171005	3174788	Se io devo scrivere il contenuto di una labella, il contenuto è la cosa importante.
3176089	3178270	Può essere bello, può essere brutto, la notte è certa.
3179851	3180552	E il contenuto?
3180572	3188777	Bene, l'obiettivo è che il programmatore non deve perdere tempo nella gestione delle situazioni critiche tipo di alcuni errori, tanti errori.
3189858	3191299	E l'ho introdotto il concetto di eccezioni.
3191679	3197403	Le eccezioni sono errori che non sono stati gestiti da programmatore.
3198924	3199464	E che è bello?
3199484	3200125	A un certo punto
3204116	3204536	Ci siete?
3205557	3207919	No, siamo l'ultimo delegato e qualcuno.
3209500	3212242	Quindi ci sarà qualcuno che lo gestisce, se no il programmatore.
3212362	3217945	Il programmatore dice ok, critico, codice d'errore, ok, io trovando.
3218666	3218946	A chi?
3220747	3221288	A chiunque.
3221468	3225671	La cosa è certa, io ti dico, ci sarà un codice d'errore, non lo gestisco io.
3226411	3228012	Giunto e sbagliato non esiste, insomma sì.
3230377	3230657	Chiaro?
3230777	3241321	Nel momento in cui mi chiedo se è giusto o fa gli altri è chiaro entro nella filosofia e è tanto vero che poi sento di dire cosa è delegabile e cosa invece no.
3242841	3243802	È indispensabile.
3245722	3252965	Ecco perché l'abitudine, il modo di ragionare che dovete acquisire, il modo di pensare di questi termini, voi non ce l'avete?
3254045	3256186	If, while, then, fancy, contorte?
3256206	3256246	No.
3258110	3259992	E' un modo direttionale che dovete acquisire.
3260352	3263895	Questa differenza tra lo scolastico e i professionali.
3263915	3266257	I professionali lo fanno, non ci pensano.
3267778	3270060	Voi vi dovete sforzare all'inizio.
3270320	3279668	Poi vi do gli ingredienti che vi servono per separare il concetto di gestione dell'errore, dello sviluppo dell'applicazione col corno dell'applicazione.
3280789	3282290	Siete... ah, andate via.
3282350	3282790	E' registrato?
