start	end	text
2489429	2510652	Beh, se io ho un obiettore ordinato, a questo punto supponiamo che io abbia la possibilità, la possibilità di inserire un elemento, mantenendolo finamente.
2512695	2513535	Questo che significa?
2513675	2521258	Significa che supponiamo che mi arrivi il sette, il sette andrei a pensare in questa posizione.
2523039	2525540	Siete?
2525580	2526980	Questo che significa in pratica?
2527600	2537684	Siccome quella posizione a sinistra c'è uno e lo devo mantenere, a destra è già occupato, ma è chiaro che potrei farlo, però ha un costo.
2539325	2540205	Il costo è
2541178	2542880	che dovrebbe spostare tutti gli elementi.
2545061	2546462	Diamo questo conto a dove ci si spazia.
2547183	2547784	Ci siete.
2548244	2560274	In conseguenza tecnicamente l'inserimento in mezzo è oneroso, dicevamo una volta a Sforza, ma ancora più oneroso se dovessi inserire... All'inizio?
2560814	2561074	L'uno.
2562435	2563076	O al schizzo.
2563116	2569061	Quindi questo significa analizzare le strutture dati, a uno schizzo abbiamo detto queste sono, così si fa.
2569679	2572120	Adesso facciamo delle riprezioni, questo è più legato.
2573680	2582402	E quando è iniziata anche questo, questo è ancora più anelloso, perché non spostare tutto quanto tutto viene a mettere la reina.
2582482	2584063	Per ricavare poi il posto.
2585463	2587023	Ci siete?
2587084	2588564	Si può fare, chiaramente si può fare.
2589824	2590965	Il problema è quanto mi costa.
2592925	2595826	Ci siete?
2596066	2596566	Benissimo.
2599307	2625860	quando io parlo di vettori queste cose devono essere sottintese quindi non basta soltanto dire a questo punto è chiaro stesso tipo una certa dimensione fissa ma ha detto anche qualcosa altro va detto che praticamente sì, dimensione fissa
2627796	2628837	Ha delle conseguenze.
2630998	2635902	Tanto è vero che potrei anche credo di averlo fatto fare.
2636902	2640705	C'è un'altra operazione che supponete che io voglia fare questo.
2646108	2646828	Voglio accelerare.
2649530	2651872	La cancellazione è onerosano perché?
2653141	2672092	Perché a quel punto mi si crea un buco e quindi chiaramente se mi si crea un buco il problema è che devo entrare in tutti quanti i buchi è chiaro?
2672132	2681757	Quindi sono tutte operazioni che noi non abbiamo mai fatto perché chiaramente eravamo concentrati sul funzionamento medio
2683120	2693286	Però ci possono essere degli algoritmi che necessitano di soluzioni, cioè mi propongono situazioni di questo genere e quindi come posso fare?
2693726	2694506	Devo gestirlo.
2695347	2706373	La cosa è certa, quando dico devo gestirlo stiamo parlando di oneri, costi, si può fare un certo quanto mi costa.
2706926	2711589	Ok, invece i tempi di riscossa, invece di essere immediati, saranno più lunghi.
2713551	2716553	E tutto andare a vere, eh?
2716593	2718334	Poi che ti aggiusti una cosa quanto possa.
2720275	2724318	Perché qui è necessario, per esempio, il riposizionamento.
2724798	2734845	Questo significa riflettere sulle strutture dati, ma non soltanto semplicemente indicando cosa fare, ma concentrandoci su come le potrò usare,
2736815	2738236	No?
2738256	2743538	Su quali sono le operazioni più onerose e meno onerose?
2743658	2744038	Ci siete?
2744138	2744399	Sì.
2746119	2746499	Ok.
2747000	2750441	Questa è la riduzione che stiamo facendo sul vettore.
2751762	2753143	La struttura è ancora più semplice.
2753943	2756164	È chiaro?
2757505	2759085	A questo punto andiamo avanti.
2763332	2766615	Rientra ovviamente nell'analisi dei problemi e delle situazioni.
2769117	2769917	Torniamo al vetto.
2770338	2771258	Cos'è il vetto?
2773620	2776062	Lo devo immaginare come una cosa di questo genere.
2778264	2779465	Una raccolta di elementi.
2779485	2788051	Una raccolta di elementi dello stesso tipo.
2788251	2788832	Attenzione!
2790067	2792848	Dello stesso tipo significa anche un'altra cosa, in pratica.
2798609	2809512	Ci possono essere altri oggetti, una raccolta di oggetti, una raccolta di numeri, di interi, di stringhi, una raccolta di qualunque cosa.
2811252	2813493	È chiaro che se lo facessi in C
2815257	2821060	sarei vincolato alle caratteristiche del vettore del C. Questo significa dimensione fissa.
2821340	2826563	Con il Vettor mi dà invece la possibilità di avere una dimensione variabile.
2827644	2831045	Quindi non è sempre obbligatorio fissare una dimensione fissa.
2831826	2834287	Questo significa, a me lo rende il Vettor.
2835008	2835388	Chiaro?
2838409	2839670	Non ci interessa come lo fa.
2840410	2840931	So che lo fa.
2842899	2850821	Il discorso è, nel momento in cui io mi fongo il problema, nel momento in cui sono io a progettare la classe elettronica, allora sì, che devo sapere come si fa.
2852042	2860664	Ma sì, ma quando praticamente uso una classe che ha progettato qualcun altro non c'è niente, so che funziona, punto.
2860964	2866646	Detto questi, il discorso è
2868436	2877062	La classe vector, abbiamo detto, non è tradizionale è un raccoglitore, tanto è vero, è ancora più strana, se ci pensate bene.
2878003	2881365	La classe vector, da sola, la posso usare.
2882766	2884687	La devo sembra abbinare a qualcosa.
2884707	2886128	A un tipo.
2886209	2886789	A un tipo.
2888890	2889271	È chiaro?
2890231	2895275	E quindi, già questo ci fa capire una cosa, che è, la classe vector
2897697	2902839	prima di essere utilizzato va specializzato è chiaro?
2903579	2917463	e la specializzazione non avviene specializzazione avviene metto dopo di che va bene?
2927139	2948793	quindi è a questo punto che faccio questo è il tipo e qui c'è il nome io sono creato l'oggetto vector che sarà il contenitore di elementi di questo tipo, va bene?
2951135	2954137	proprio il fatto che la classe vector
2955251	2983361	per il motivo per cui la classe vector da sola non la posso usare se non aggiungo questa cosa specializzazione diciamo che concettualmente la classe vector non è altro che un contenitore contenitore di cosa di cosa possono essere oggetti sempre allo stesso tipo possono essere interi possono essere valori possono essere
2984557	2985237	Qualunque cosa.
2987099	2987499	E' chiaro?
2990581	2991401	Più poi ci siete, no?
2992842	2998186	Però attenzione, io che userò la classe vector, la uso per questo motivo.
3002509	3011695	Per me la classe vector è sempre un contenitore di cui elementi sono tutti contigui.
3012515	3013376	Questo significa che
3015527	3029357	ci sarà sempre il punto 0, 1, 2, 3, quindi hanno mantenuto lo stesso punto e quindi ci possa arrivare il cono va bene?
3030458	3042907	quindi a questo punto il discorso è, la classe Vettor non è tradizionale, in effetti la classe Vettor cambia nome viene detta
3048473	3053497	ah il container è una classe container chiaro?
3054278	3072873	è una classe container una classe container che significa in pratica una classe che contiene una serie di elementi attenzione a quello che sto per dire secondo la logica degli array e qual è la logica degli array?
3074175	3075295	gli elementi di un array
3077117	3080078	Sono concettualmente continui.
3081599	3089982	Gli elementi degli arrei possono essere raggiunti direttamente attraverso l'utilizzo di un indice.
3091762	3102146	Quindi se ho 50 elementi io posso raggiungere il ventonesimo elemento semplicemente indicandone la posizione.
3103346	3105747	Questo è il senso del
3106753	3108013	vettore della rea.
3109074	3111595	La classe contene mi consente di fare anche questo.
3112255	3134643	Una cosa certa, domanda, ma realmente i 50 elementi dove si trovano gli internazionali sono effettivamente uno accanto all'altro, per quanto riguarda i lettori degli interi, sì,
3135896	3139418	per quanto riguarda quello di vector?
3139458	3139578	No.
3142240	3143741	Perché il senso s'angola per di?
3145241	3145382	No.
3148363	3149164	Una cosa è certa.
3150504	3163152	Container significa appunto mantenere le caratteristiche della cittura di riferimento senza che necessariamente la realtà
3164301	3167383	corrisponde a questa descrizione.
3167443	3177009	Poi l'implementazione io la ottenga con un vettore reale, con un caso.
3179351	3188356	Il messaggio è un container, contempore di elementi che vengono gestiti secondo la logica dei vettori.
3189597	3190778	Scrivetevi la vostra cosa.
3193610	3194010	E' chiaro?
3196291	3207113	Se mantengo la stessa logica, 50 elementi, voglio raggiungere il 35° V34 e ci vado, accesso diretto.
3209193	3216735	Mantengono la stessa logica, mantenere la stessa logica significa fare le stesse cose che facevo con gli array che c'è.
3219329	3232277	attenzione ma quello è semplicemente l'illusione realmente quei 50 elementi potrebbero essere sparsi nella rama chiaro?
3233317	3246285	poi se voglio vedere effettivamente dove si tirano quegli elementi poi apro la classe e vediamo dove stanno questi elementi però concettualmente a me non interessa concettualmente conosco la teoria sui vettori
3247239	3254444	So che sono una raccolta di elementi dello stesso tipo, i cui elementi sono a loro volta uno accanto all'altro.
3256085	3256786	Sono continui.
3257887	3265532	So che posso raggiungere qualunque elemento del array formendo la posizione.
3266793	3270896	Di conseguenza, se quello è un array, deve avere questi comportamenti.
3271976	3273918	Il problema è, come stava implementato,
3274901	3281823	Il problema è, ma gli elementi sono realmente contigli e posizionati in un termine di arame per poterlo sapere dove aprire l'obiettivo.
3284003	3287604	A noi non interessa, a noi interessa sapere che funziona.
3289765	3296987	Chi usa quella classe è chiaro, dice ok, mi sta dicendo che quella classe è una classe Vector che posso gestirla come se possano avere un chip, perfetto, la uso.
3299048	3300488	Non so come viene implementata.
3302259	3302600	E' chiaro?
3303401	3310433	Quindi un container implementato secondo le regole del vector.
3311034	3312276	Cosa vuoi dire questo?
3337623	3338904	Beh, ce ne sono delle altre.
3340084	3347768	List, the queue, eccetera eccetera eccetera.
3349308	3349889	E cosa sono?
3351369	3351930	Vector.
3355411	3356792	Ma anche vector non contiene?
3358593	3359293	Ma che significa?
3361772	3388063	Se avete guardato, se avete avuto modo di guardare, vi scoprite verodissima, anticipali, che quando parliamo di list, di container, tutti hanno luce pop, luce inserisce pop per sé.
3393217	3394178	perché cazzo ne hanno fatti quattro, cinque, sei?
3394198	3395278	perché cazzo ne hanno fatti quattro, cinque, sei?
3395298	3396699	perché cazzo ne hanno fatti quattro, cinque, sei?
3396719	3397840	perché cazzo ne hanno fatti quattro, cinque, sei?
3397860	3399241	perché cazzo ne hanno fatti quattro, cinque, sei?
3399261	3400982	perché cazzo ne hanno fatti quattro, cinque, sei?
3401002	3406285	perché cazzo ne hanno fatti quattro, cinque, sei?
3406325	3409507	perché cazzo ne hanno fatti quattro, cinque, sei?
3409547	3411728	perché cazzo ne hanno fatti quattro, cinque, sei?
3411748	3412769	perché cazzo ne hanno fatti quattro, cinque, sei?
3412789	3415611	perché cazzo ne hanno fatti quattro, cinque, sei?
3415671	3420574	perché cazzo ne hanno fatti quattro, cinque, sei?
3420594	3421895	perché cazzo ne hanno fatti quattro, cinque, sei?
3421915	3422175	perché caz
3423187	3430069	perché sennò non capite le cose è chiaro?
3430109	3449734	prima risposta hanno voluto utilizzare push e pop per ovviamente agiocolare il programmatore che si è già abituato al concetto di push al concetto di pop push significa dog, dipende dal container pop significa stripe da dog, dipende dal container
3452458	3453718	chiaro?
3453738	3463182	quei meccanismi li ha assimilati di conseguenza lo scrivo per tutti quanti e lo uso per tutti quanti il problema perché cazzo ce ne sono tante?
3465203	3469084	e a questo punto l'aspirazione è quella che vi ho dato prima vi ricordate?
3469764	3472065	cioè, come è fatto la reina, la vista, no?
3473145	3476827	a questo punto invece sì, ma cos'è una vista?
3478707	3479548	è l'impressione a coda?
3481663	3509859	e queste sono le nostre due dati e quindi praticamente decidere quale prendere se usare un vettore o usare una lista io la scelgo sulla base delle mie conoscenze io scelgo una lista se so cosa è una lista non come fatto anche il vettore sapevate come era fatto il problema è quali sono le caratteristiche di un vettore che abbiamo visto e quali sono le criticità
3511757	3518062	legate ad un vettore ci sono delle operazioni che sono onerose è chiaro?
3519263	3533153	e quindi praticamente le stesse operazioni per altre strutture dati sono meno onerose è chiaro?
3533873	3540198	il discorso è, devo conoscere punti di forza e punti di debolezza di ogni singola
3541593	3542693	di ogni singolo container.
3543734	3547155	Se conosco i punti di forte, se conosco i punti di debolezza, allora li scelgo.
3547776	3549816	Se non li conosco, prendo il primo che mi viene.
3551217	3552237	E mi viene sempre il vector.
3555959	3556379	Chiaro?
3557079	3559200	Quindi ti progetta un algoritmo.
3559460	3562862	Mi va a scegliere anche la struttura dati ad data.
3567143	3570325	Questa è la differenza tra ti scrive codice artigianale
3571785	3572826	E chi progetta i codici?
3573787	3579570	Per progettare i codici bisogna scegliere tutta la data più adeguata Dicevamo prima, posso fare tutto con i vettori?
3580791	3581492	Quanto mi costa?
3582572	3583193	Che cazzo te ne freghi?
3583253	3586715	E' importante che funzionano.
3586755	3587075	Chiaro?
3588036	3589417	Il discorso qual è in pratica?
3589437	3590858	In termini di efficienza, perdo.
3591978	3593259	Non ti aspettare grandi cose.
3595340	3597242	Il Flintstone, cioè, aveva la macchinina
3601341	3603602	Tante macchine in aereo.
3603642	3605262	Sì, sì, sì.
3605282	3605682	E' chiaro?
3606942	3610043	Quindi, questo è quello che sto cercando di dirvi.
3612403	3619704	Allora, hanno ascoltato che avevamo iniziato ad introdurre un po' di cose sulle liste e sulla potenza delle liste.
3622785	3628886	Le strutture dati fondamentali, in effetti, perché no?
3633622	3640045	Prima ancora eravamo partiti in pratica dalle verebili singole.
3640706	3644828	Poi l'evoluzione è stata stratta.
3664463	3669204	rei, dimensione fissa, elementi continui, tutti hanno il stesso tipo.
3670704	3682226	Invece il record o start, structure usa solo il C, tutto il resto è record.
3685147	3692568	Invece questo è un raccoglitore che raccoglie elementi anche di tipo differente.
3694102	3701223	anche non va abituata per l'idea del tutto.
3701243	3711626	Quando dico anche significa che è possibile anche avere una struttura con tutti gli elementi quali, chiaro?
3711666	3713106	Proprio trovi un sotto in mangioloso?
3716547	3723648	No, fai piano piano, perché se non attuori, la situazione sarà più... Vabbè se la fa per strada torna prima.
3725837	3736081	Quindi parliamo di arrei, parlando ovviamente di strutture dati statiche.
3742964	3751868	Statico significa in pratica, una volta che il dato ha fissato la dimensione quello è.
3758214	3785304	a questo punto accanto al concetto di dati statiche è stato associato le strutture dati dinamiche strutture dati dinamiche che significa che cambiano la forma a seconda ovviamente della situazione che si viene a verificare si aggiungono elementi, si tolgono elementi
3786693	3814774	è chiaro che per poter creare effetto dinamismo ho bisogno di strumenti di uguale e la scaletta era con i puntatori ok, i puntatori sono l'instrumento che vi concentra l'interaccia quindi, dietro l'effetto dimensione variabile dimensione variabile di uno array
3815646	3828897	99 su 100 c'è un puntatore poi bisogna vedere come stanno le corsature se non ci sono puntatori io quegli effetti non posso avere ci siete?
3828957	3829618	attenzione!
3830438	3835342	ma i puntatori sono un strumento quali sono le strutture dati dinamiche?
3839265	3843249	qui possiamo dire strutture dati dinamiche su alcuni libri ci sono
3846133	3870847	no, no, no è così lo dico struttura dati dinamica e non è una struttura stratta, è reale con il mutato ricominciamo a fare la prima struttura dati dinamica la prima struttura dati dinamica sono le viste va bene?
3872147	3872988	l'evoluzione
3873864	3878585	Altre strutture dati dinamiche sono le alberi.
3883866	3886807	Altre strutture dati dinamiche sono i grafi.
3890108	3894409	Ma anche qui i grafi possono essere implementati magari in tanti altri modi.
3895789	3898070	Sicuramente è una possibilità.
3901871	3902771	La ricerca artificiale
3906718	3910500	Senza di questi, senza questi strumenti non esiste.
3910520	3917624	La programmazione avanzata è finita.
3921366	3922467	Ce la giochiamo con gli alberi.
3924888	3925808	Capire il senso.
3927930	3935994	Per capire, vi faccio un esempio per farvi capire quanto è importante capire il senso e l'importanza del concetto di albero.
3937757	3938018	Bene.
3939718	3941739	Ce l'avete presente una pagina web?
3942279	3942420	Sì.
3942720	3951083	Sapete che io posso creare un intero sito basato su un'unica pagina?
3952844	3954605	Quindi il sito non è un insieme di pagina.
3956326	3957987	O non sempre è un insieme di pagina?
3959387	3961888	Un sito potrebbe anche essere un'unica pagina.
3962809	3963369	Lo sapevi?
3964870	3965070	Chiedo.
3966489	3971450	Sì, perché c'è anche l'indirizzo delle altre pagine.
3972991	3974931	Sì, no, sì, no.
3976832	3977292	Ci siete?
3977312	3979052	Il problema è un altro.
3980893	3987555	Questo significa che io ho una pagina con all'interno una serie di elementi.
3994119	4005602	e poi possono anche decidere se c'è di nuovo questo, se c'è di nuovo, cambia forma questo, è chiaro?
4006763	4018186	In questo modo, senza spostarli dalla pagina, questo significa che se io faccio, tocco la freccia in alto e a sinistra attorno a pagina precedente, vado sull'altro sito.
4019926	4022707	Quale è la dimostrazione che la pagina dinamica è tessica nel volo?
4023624	4024044	ci siete?
4026666	4028327	domanda, come si chiamano questi effetti?
4029348	4049019	gli alberi risposti con gli alberi questa pagina tecnicamente tecnicamente è descritta attraverso un albero la parola chiave DOM document object model
4051610	4078057	se conoscete quell'organizzazione potete modificare con un tipo di pagina albero e quindi le pagine rapidamente sono alberi se conosco la regola di accesso con gli elementi allora a questo punto io posso raggiungere il tempo dell'elemento a portare le dovute modifiche
4079189	4079689	Ci siete?
4079729	4080330	Ok.
4081271	4089358	Quindi, struttura dei dinamici, puntatori, liste, alberi.
4089958	4093601	Questo è l'argomento che dovremmo fare per quanto riguarda le strutture dati.
4093641	4094302	Attenzione.
4095143	4101288	Il discorso delle liste e degli alberi e l'anzorro e dei puntatori... Tutto collegato.
4101588	4101889	No, no.
4104171	4107914	Sono da replicare sui file.
4109807	4133558	se non sapete, se non conoscete queste regole non le potete applicare sugli alberi e poi scoprirete sui file e poi scoprirete che dietro database ci sono delle organizzazioni stile presenza di puntatori stile list
4135078	4152211	capire bene le liste significa replicare lo stesso concetto però con dati che sono presenti sui dischi lì non ci sono byte, lì c'è altre cose ci si vede?
4152271	4163640	quindi questo praticamente è il futuro in particolare da partire dai container
4164258	4166579	I container cosa sono, abbiamo detto?
4166839	4168480	Dei contenitori di elementi.
4169720	4170101	Chiaro?
4171381	4176783	Progettare un container è perché evidentemente voglio progettare un raccoglitore di elementi.
4178164	4191490	Ci sono già dei raccoglitori predisposti dalla C++, dalla Libria Standard, che sono la Vector, la List, the Q, e altri.
4193883	4202809	anche per esempio un mappo, anche lì è molto interessante lavorare con quelle con quella configurazione, con quelle strutture, con quel container.
4203769	4208452	Distorsione, sono tutti container ma non me ne basta uno, no?
4209833	4222601	Quei container cercano di replicare praticamente i concetti che esprimono tipo il vettore e esprimono il concetto di array list, esprimono il concetto di list, quindi devo conoscere le regole di funzionamento
4224412	4235635	ma c'è anche un'altra struttura dati molto utilizzata in maniera molto massiccia e quindi il vostro futuro prossimo saranno
4255848	4256689	è chiaro?
4256729	4283466	e quindi il nostro obiettivo sarà implementare la lista uno stack è una cosa lo stack è quella struttura stratta questa stratta struttura stratta che mi consente di implementare l'effetto chiamata di funzione una chiamata di funzione senza stack ha un senso desisto quindi gli stack
4285089	4295191	su fondamentali per fare, per far partire, praticamente, un'altra chiamata.
4296171	4297792	Le code?
4299572	4302333	Basta ricordarsi quali sono, appunto, gli schedule.
4303473	4307334	Uno schedule senza coda, non ha senso disegnare.
4309614	4311575	E quindi, chiaramente, devo conoscere le code.
4313551	4323698	mi piacerebbe di fare lo schedule se non sarebbero fatti anche le code, lì si sa che code con voi ho fatto tante cose, il fatto è che siete stati brevi a reagire, però ho fatto i spot, inizio ho perso pure un po' di tempo
4345034	4374590	però non puoi chiedere di fare certe cose se non hai quegli strumenti che non si passano con quegli strumenti è stato un caso che con voi non ho parlato non era l'argomento di questo, adesso dovevamo fare questa cosa perché adesso è previsto che vengono fatte vissere altre cose te l'ho detto con voi è stato un esplorato
4375177	4380061	E poi aspetta che restati presi voi a seguirmi.
4381183	4382123	Campiamo di rendita.
4384766	4390551	Sì e no, sì e no, nel senso che praticamente noi abbiamo visto che il grosso ce l'avete, questo sicuramente ci aiuta.
4391912	4400840	Però, però, capire quando usare uno e quando usare l'altro, come usare uno e come usare l'altro.
4402774	4414978	Noi non abbiamo tanto ricamato per esempio sulle funzioni, il passaggio dei parametri, su come lo passavamo, e poi sulle varie forme di implementazione.
4414998	4425821	Sì, poi l'abbiamo visto, implementazione con liste, implementazione con... L'abbiamo fatto a recircolare, abbiamo implementato tutto.
4428012	4441723	per voi si tratta di questo punto di panno fresco per chi se l'ha perso si tratta di studiare per lui che non c'era è morto chiaro?
4443124	4448108	quindi questo è il vostro futuro, torno indietro siamo partiti questa sera?
4452972	4453152	ok
4455170	4458731	da container ci siete?
4458792	4467755	ok, supponiamo di voler... e lo abbiamo fatto anche l'anno scorso credo, sì... supponiamo di voler implementare il container vecchio va bene?
4470596	4471796	cosa c'è dietro?
4472016	4483841	il fatto di usare questo cosa sentassi?
4490172	4493273	ci dovrebbe venire per subito a reggire in questo modo.
4494433	4495654	Che significa questa cosa?
4496134	4512238	Bene, ogni volta che vedete questa combinazione per intitangolare con i potenti, bene, a questo punto dietro... C'è anche un po' di...
4518661	4524607	C'è il template e dicevamo, cosa si intende per template?
4524647	4527910	Cosa sono i template?
4528571	4530232	Intanto qual'è il concetto di template?
4530252	4533735	Il concetto di template significa, dicevamo, programmazione generica.
4534957	4537119	Programmazione generica in che senso?
4537859	4539541	Adesso ci vai in che senso?
4539581	4540702	Da quale punto di vista?
4542644	4543685	Dal punto di vista dei tipi.
4547343	4555605	Realizzare un'applicazione generica è chiaro, non ha senso, detto così, ma rispetto ai tipi.
4556425	4557005	Cosa vuol dire?
4559206	4574910	Invece di realizzare un'applicazione con tipi noti e quindi specializzare un'applicazione e farla funzionare solo per gli interi puoi realizzare una seconda applicazione solo per i float
4575666	4576666	che fa le stesse cose.
4577447	4589692	Questo significa web 1.0 che significa ogni pagina un colore diverso.
4590873	4598656	Qualcosa è successo in pratica, programmazione dinamica, un'unica pagina, una regola da cambiare.
4599617	4602118	Cambiavo la regola ma la pagina era sempre la stessa.
4604287	4633475	quindi template significa invece di lavorare con un tipo specifico ho la possibilità di lavorare con diversi tipi quindi io progetto un'applicazione che funziona con tipi differenti, cioè con lo stesso tipo adattabile a diversi tipi e lo stesso tipo è un tipo generico il problema è che se ci pensate bene
4634204	4640026	Detta così, non ha senso parlare di tipi generici, è chiaro?
4641066	4644827	E quindi, cos'è il tipo generico?
4645767	4646948	Si chiama template.
4648768	4650729	E come si crea un tipo generico?
4650829	4651629	Chi lo crea?
4651689	4653130	Lo mette a disposizione linguaggio?
4653290	4654050	No, siamo noi.
4663895	4679224	template class t chi è il tipo?
4681205	4682766	t come lo usi?
4684987	4685868	come se fosse un tipo
4693541	4695163	Tempere di memoria.
4722555	4723415	Allora, tipo 8 più 16.
4753488	4758692	o type, chiaro?
4760714	4761514	Questa è la funzione.
4762015	4768680	A questa funzione io sto fornendo un tipo, un parametro, un parametro di tipo generico.
4770061	4770421	Va bene?
4772462	4775465	A questo punto come uso questo parametro?
4775665	4782069	Semplicemente chiedendo di visualizzare, chiaro?
4783306	4800373	il contenuto che si è stato assegnato al momento del reclamato faccio a me il dichiaro intero a cui assegno un valore 5 e lo passo come parametro alle F siete?
4801894	4810217	a questo punto io mi aspetto che qui compagna i 5 ci siete?
4811978	4812558	cosa vuoi dire?
4815478	4840609	per apprezzare, potremmo farlo in altri modi, usiamo, sfruttiamo anche lo strumento del C++ string B è uguale... ciao ci siete?
4841789	4843030	a questo punto cosa faccio?
4848374	4868287	faccio la chiamata passando come il parametro B ma in questo momento B è una stringa quindi qualsiasi funzione funziona svolghi il suo compito sia con gli interi che con le stringe è chiaro?
4869668	4874691	sia con i flot che con i char
4876773	4877173	È chiaro?
4878014	4878574	Attenzione.
4886600	4888041	No, no.
4888781	4889602	Per un'altra cosa.
4890722	4890903	No.
4892223	4895145	Scusate, stavo nella partita anzitutto.
4897207	4901690	Allora, dicevamo, queste sono le funzioni
4914116	4916277	Come si crea una funzione template?
4916357	4919479	Cos'è una funzione template, una funzione generica?
4919559	4931284	Che significa funzione generica, una funzione che può lavorare a questo punto con tipi differenti e completamente svincolata da qualunque tipo, è chiaro?
4931986	4961692	come si costruisce una funzione template regola attenzione questa poppia deve viaggiare insieme quindi definisco il template quindi il modello di riferimento gli assegno un nome utilizzando la sintassi class nome del tipo generico lo uso all'interno della
4963078	4963919	nostra funzione.
4964059	4971427	In questo caso lo sto usando come parametro, potrei anche non usarlo.
4992455	4995717	Allora mettici external, almeno, con un po' di senso.
4995757	4997338	No, comunque, facciamo la chiamata.
4997598	4999519	Ok, questa C, che è generica, per cui per avere cagato.
4999539	5001560	No, aspetta un attimo, eh.
5001580	5003221	Per forza di essere un parametro.
5003261	5003802	No, no, no, no, no.
5003822	5005743	Facciamo una cosa di questo genere.
5005783	5008164	Perché questo diamante funziona.
5022381	5032427	Se è una extra... Vediamo se funziona, se non dovrei.
5032447	5033888	No, perché non ha senso.
5035369	5039272	Per te non viene inizializzato, non succede niente, esiste, così.
5041893	5047497	Nel momento in cui chiami la funzione non ha nessun tipo a cui assegnare il compilatore quando crea la funzione.
5049685	5051367	come fa a riconoscere che tipo è b?
5051947	5063014	che deve essere per forza nei parametri a meno che fai una classe e gli metti qualche proprietà fai una classe con delle proprietà?
5063034	5068418	no, la classe è un'altra cosa queste sono le funzioni template è chiaro?
5069299	5071660	quindi la regola per costruire una funzione template
5073925	5081893	che lavora con dei tipi generici che poi vengono specializzati domanda la specializzazione dove avviene?
5082353	5095946	compilazione nel mail e nello specifico durante la fase di compilazione chiaro?
5096847	5097128	perché?
5098659	5126902	il compilatore si accorge che questa è la stringa e a questo punto specializza il parametro e in cascata avverrà la specializzazione di tutto l'uso, tutte le oporenze di quel parametro quindi la specializzazione avverrà, attenzione ha detto
5127515	5135462	Non è dinamica statica, non è il runtime.
5135482	5145251	C'è quel termine che usano su CNR, che era scritto nelle eccezioni tra l'altro.
5146929	5147349	Ci siete?
5148189	5149350	Priempti, forse.
5149750	5154651	Ti si specializza quando la valore è specializzata.
5154691	5158612	C'è il sito di un liveo aperto, per caso?
5158632	5162512	Cioè, ti dico, ok, ti passo l'intero.
5164653	5168474	Quindi è il main che decide, guarda, a quella frontiera io voglio passarlo intero.
5168934	5171834	Prendo l'intero, lo confeziono e te lo passo.
5172235	5173535	Ma a quanto tempo ti passo l'intero?
5175047	5179371	Cioè come tu in cui devo avvisare la funzione e dirgli, oh chi c'ha?
5180612	5183374	Tu stai lavorando con un tipo generico, no?
5184935	5194923	Attenzione, sta per riparti un intero, quindi diventerai, questa T deve diventare un intero.
5195363	5198186	Qual è il momento esatto in cui avviene questa cosa?
5198526	5202229	La risposta è durante la fase di compilazione.
5205387	5205627	Chiaro?
5206808	5208249	Non il runtime.
5208569	5209229	Ah no, l'ho visto.
5209289	5211891	L'ho aperto il tempo.
5213052	5217495	Il runtime invece succede un'altra cosa.
5217595	5222518	Il runtime succede un'altra cosa.
5225359	5227421	Il polimorfismo che lo fa il runtime.
5229102	5234305	Nel senso che durante l'esefuzione
5234787	5236408	Sì, ma prima ho già fatto la compilazione.
5236428	5238049	Ho fatto già la traduzione.
5239189	5241710	Il runtime significa che non ho ancora preso la decisione.
5243351	5246772	Qui invece, in compilazione, ho già deciso che passerò intero.
5247053	5249414	Perché c'è comunque, c'è la chiamata.
5250554	5250934	È chiaro?
5253235	5256637	Vabbò, questo è l'ultimo, ma non ultimo.
5258077	5259238	Ultimo, ma non ultimo.
5264565	5265326	La spandanda è questa.
5265346	5266347	La spandanda è questa.
5266387	5268188	La spandanda è questa.
5268689	5271892	La spandanda è questa.
5271972	5282722	La spandanda è questa.
5282822	5284063	La spandanda è questa.
5284103	5287486	La spandanda è questa.
5287526	5288407	La spandanda è questa.
5289040	5294463	Sì, non ho mai sentito, la prima volta lo sento e ce l'ho sentito qua.
5300627	5304529	Manca il nome.
5312614	5314375	No, manca il nome.
5319161	5323263	in mossa.
5323323	5324084	Senti.
5325985	5327125	Puoi fare il tipo di ritorno?
5327325	5331347	No, vorremmo fare una cosa anche silenzio.
5331427	5332388	Che tipo di esse?
5333208	5333788	Aspetta, aspetta.
5334249	5335029	T-reference.
5335629	5347496	Allora, la cacacchia.
5350529	5351670	Ok Vengo io?
5351710	5356892	No, devo metterci il corso, forza.
5356972	5358132	Il corso dottore?
5378281	5378382	No, no.
5383507	5398498	si chiamano Static Binding e Dynamic Binding Static è perché è in Compile Time e Dynamic è perché è in Runtime.
5398518	5403262	Prova di parlare di Early Binding e Late Binding.
5403322	5405143	Ah si, Early Binding e Static Binding.
5412295	5413296	C'è bisogno di robi.
5413376	5415217	Ah, troppo orgoglioso.
5415237	5420081	Sai perché non mi mandi gli esercizi?
5420101	5420701	Provate questa.
5420721	5420882	Allora...
5438971	5458503	In questo caso, 70.000 a tanto, ho creato una classe template che significa una classe che lavora con un tipo generico di nome T Come lo sto usando?
5459443	5465187	Lo sto utilizzando per... Eh, però non c'è un problema
