start	end	text
2512654	2541532	due, la prima cosa che devo fare sono i costruttori perché mi dicono come usarli come creare gli oggetti e le tipologie e le differenze tra i vari costruttori e quello ovviamente è lo scopo dell'instituto del laboratorio che viene inserito all'interno delle costruttore detto questo poi entro nel merito dei metodi
2542782	2571254	però di metodi fate quelli più importanti, quelli più importanti sono pusce pop e anche qui ci sono delle pusce pop un po' diverse e c'è un motivo puntini puntini puntini voi vi dovrete dire qual è la differenza e tentare di motivarlo secondo voi perché c'è questo pusce specialmente per quanto riguarda Vittorio
2572779	2601634	c'è un'operazione che si può fare ma è costosissima con i vettori ed è l'inserimento di un valore in mezzo ad un vettore fate un'ipotesi sul motivo per cui viene definita operazione costosa costosa significa che non si possa fare i termini, il costo lo stabiliscono in tempo in più o in troppo tempo
2602227	2626461	è un po' come il fronte il fronte è un'altra cosa, si, si, si anche il fronte, non parliamo di vestogli, si è un inserimento in mezzo perchè per fare il fronte devi spostare tutto perchè fronte non significa che aggiungo una cerchia se non c'è spazio
2628874	2641238	e quindi io non voglio parlare di un'altra cosa front significa c'è un indirizzo di partenza che non può cambiare e che è associato alla variabile al contenitore quindi che faccio?
2641258	2653301	mi posso fare aggiunte le aggiunte le posso fare solamente con i puntatori ma se mantengo quella struttura questo significa aver capito le cose capisci?
2653561	2658283	cioè il front è devastante pure anzi diciamo l'inserimento in mezzo peggiore no?
2659316	2683851	perché se lo metti in mezzo ancora sposti la parte ma se sposti il front devi spostare tutti e quindi è on a rose quindi le riflessioni sono queste l'ultima riflessione, l'obiettivo ok come studia una classe abbiamo detto, no?
2684111	2685132	è i vari metodi
2686019	2713901	dopodichè partiamo con l'implementazione per vedere praticamente come ci ho capito bene come si usa l'evoluzione per chi volesse però questa impegnativa mi interessa di meno perchè è più complessa se spostate l'attenzione sulla cosa più complessa non c'è ancora contento se prima non mi dimostrate di aver capito
2714684	2716064	per parte iniziale, cioè lo studio delle singole classi.
2716084	2720546	Le classi sono due.
2720566	2722166	Dicevo, c'è un altro aspetto.
2722866	2733129	Soffermarvi sulla documentazione il modo che C++ usa per documentare le classi.
2734490	2742372	Perché quando costruirete le vostre classi dovrete utilizzare lo stesso stile di documentazione.
2744508	2770875	e quello che dovrà essere documentato sarà fondamentalmente l'interfaccia e i presentatori e lui usa un altro strumento per aggiungere chiarezza e sono degli esempi di riferimento in questo modo uno dice sì ok ho visto ah sì vedo come si fa gli esempi che usa sono sempre semplici
2774730	2785057	che mettono in risalto la cosa che stai studiando e tutto il resto, un dettaglio, serve ovviamente per creare qualcosa di significativo.
2786498	2802209	Quindi C++ Ok Tutorial
2805904	2807886	Ok, una nuova ripulgimento.
2808006	2820357	Anche a me non interessa, vabbè, i piedi, queste linee.
2820397	2823380	Ma lo so perché vado un po' che non ci passa.
2823420	2825282	Quindi le mie ricerche qui saranno un po' più lunghe.
2825302	2827263	Eccoli qua, vedete?
2829542	2833886	Riscoprite anche questo stile di documentazione, vedete?
2833906	2843213	La prima cosa che mi fa è descrivere cosa è la classe, cosa fa, nel senso delle classe, lo scopo delle classe.
2843273	2849777	Quindi la cosa importante, in realtà che devo usare queste classe, bene, te lo dico io, no?
2850738	2858304	E quindi è molto importante a questo punto fornire una buona descrizione di quello che è lo scopo
2859130	2867193	della classe, in maniera tale da decidere se usarlo o meno, se è compatibile con i nostri fondi.
2868334	2882820	Poi i tipi di membri, la parola membro che vi ho detto, come fatto una classe da membri, poi abbiamo detto c'è la classificazione, i membri si sono classificati in meta di proprietà classi, oggetti,
2884651	2913279	e quindi lui dice che ci sono i membri della nostra classe che andiamo a prendere in considerazione attenzione la cosa imperiativa che dà professionalità e lì dobbiamo perdere del tempo sono gli iteratori in tutti i linguaggi esistono gli iteratori abbinati alle classi ci sono due concetti pesanti nella classe non String, ma classe Vector
2915507	2919090	La classe Vector non è una classe volume, è una classe template.
2920391	2922933	La classe template significa classe modello.
2922953	2929498	La classe modello significa che se io uso soltanto la classe Vector e poi ci metto il nome dell'oggetto mi dà l'errore.
2930959	2932220	E' un motivo molto semplice.
2933961	2940706	Essendo template, essendo modello, questa è la programmazione generica.
2941307	2942968	Perché esiste la classe Vector?
2944542	2948923	Noi sappiamo che i Vector sono delle raccolte di elementi dello stesso tipo, no?
2949823	2954444	E' chiaro che la cosa più importante che devo fare, sì, ok, tu vuoi che crei un oggetto, no?
2954724	2956244	Ma dentro che ci devo mettere?
2957304	2959525	E quindi devo specializzare quel Vector, no?
2961485	2969947	Di conseguenza devo dire un Vector di interi, un Vector di plot, un Vector di classi, un Vector di oggetti, un Vector di qualcosa.
2972291	2977556	e quindi anche lì la domanda è ma come si progettano?
2978857	2982920	come si progettano le classi template?
2983020	2985142	voi userete una classe template?
2985602	2987104	e la regola qual è in pratica?
2987884	2991387	fare intesi angolare e dentro il tipo?
2991447	2991908	e il nome?
2992308	2992728	basta?
2994930	2997893	ok, vi chiederò di progettare la classe template
2999529	3022936	e qui entriamo nel merito di come si progetta una classe template ma anche un'idea cioè da dove parte l'idea del template a cosa serve ragazzi vi vedo sfumiti oggi, non ho capito... no, ma io mi agito di te quello che mi collassa, lui invece... no, vai tranquillo, si, si cioè volete che mi fermi?
3022976	3023436	no, no, no
3024940	3034613	Non vorrei che fossi io a... No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,
3044096	3048840	Ci sono tante tecniche, tante cose che devono essere inserite.
3049160	3051201	Adesso la userete, la classe template.
3052142	3056846	Quindi vorrei che facesse l'esperienza di chiusa qualcosa senza sapere come funziona.
3057566	3058607	Poi entriamo nel merito.
3060568	3063751	Allo scorso per la Q io l'avevo fatto template.
3065672	3073418	Sì, ma perché poi ci sono le altre classiche template, la Vista, la Q, la Q. Allora la Q che ci avevi fatto fare scrivere a noi.
3073980	3077461	però faccio una trattazione abbastanza rapida.
3077481	3083924	Adesso cercherò di fare una trattazione leggermente più precisa.
3088065	3093207	Per gli iteratori mi serve l'ingrediente, l'ingrediente che mi serve a puntatori è chiaro.
3097720	3100421	Il costruttore, l'instruttore è qui.
3100461	3105903	Poi c'è un'altra cosa che dovrei fare con voi, vorremmo fare anche con voi quest'anno.
3106803	3110144	Ho ascoltato Ceri, abbiamo fatto la ridefinizione degli operatori?
3110384	3110524	Sì.
3111885	3115126	E quelli che si uniranno?
3115206	3115586	Sì.
3116286	3118667	Esatto.
3118867	3119447	Esatto.
3119587	3125429	Quindi la sola posizione, cioè quindi una creazione utilizzando degli operatori tipo
3128211	3156588	qui è stato ridefinito l'operatore uguale quindi stiamo parlando di stringhe e grazie a quella magia che io posso fare stringhe 1 uguale a stringhe 2 perché al simbolo uguale è stato attribuito un altro significato ma non a parole, c'è l'impenettazione quindi di solito io prendo come ferimento la plasso e la frazione
3157919	3187551	ma anche una classe intera e poi a questo punto lavorare con una classe una classe di questo genere in pratica, cioè la classe frazione io sono abito, le frazioni sono numeri strutturati in un certo modo però poi tecnicamente c'è un numeratore dell'ordinatore una delle cose che non posso fare frazione 1 minore di frazione 2 quel minore in natura non esiste
3189534	3193417	e quindi lo dobbiamo ridefinire, ma anche lo uguale dobbiamo ridefinire.
3195298	3196138	Ci siete?
3196178	3197980	Sì, sì, ma ricordo la classe nazionale.
3198080	3201042	Quindi questi sono gli iteratori, lascia destare.
3201662	3206245	Bene, questi sono i metodi che ci consentono di fare delle cose.
3208607	3214791	Per capirci, questi metodi in C, no, sono la libreria string.ac.
3215831	3218233	Qui la libreria che dovete utilizzare, la C string,
3219520	3225362	faccio vector per le stringe stringe vector?
3225742	3246371	C sì, questo è giusto quando c'è C time string senza punto o string col punto string.h e del C string è quella del C++ è lui che fa
3248178	3252660	ma questo poi ovviamente lo vedrete voi, vedete?
3253501	3276872	c'è un altro literatore interessante che è Henry Tormé però questo è abbinato solitamente è abbinato al no, a literatori, sì sì e no, quest'et prestate attenzione al metodo et string.et
3278924	3289329	et mi dà la possibilità in pratica di accedere in base alla posizione che gli metto tra parentesi.
3292030	3293451	Lo posso fare con le parentesi quadre?
3295572	3301855	La domanda più riguardante è perché devo usare il metodo et quando c'è le parentesi quadre?
3302215	3304636	Perché il metodo et fa un controllo sulla dimensione.
3306617	3307298	Quindi se io
3310948	3316630	Chiedo di accedere a un certo elemento, lo apprezzerete con i vettori, no?
3318451	3335636	Voglio raggiungere un elemento di cui credo di ricordare la posizione e mi accorgo, io non mi accorgo, e questo elemento non è il mio vettore perché la dimensione è cambiata, è diventata più piccola, perché è diventata più piccola?
3335696	3340258	Perché i vettori, i vettori del C++ sono dinamici
3342109	3360385	e quindi posso perdere il conto, dice ok vai su quel elemento, quel elemento non c'è più perchè ha cambiato la dimensione ci vado con la valentesi qua a andare a migliorare con l'etni dice no succede qualcosa ci siete?
3362147	3365069	quindi altri operatori più uguali, e qui
3370600	3372441	Ci sono i metodi di interfaccia.
3383270	3384190	Questo è interessante.
3387633	3388373	Non so, è freme?
3391035	3392877	Che esistono tanto in ciclone.
3395158	3398401	Questa è una cosa che dovremmo pure, no?
3399540	3428133	di solito non l'ho fatto le funzioni friend la definizione di funzione friend che è una funzione che non appartiene alle classi il paradosso apparente è perché la inserisco all'interno della classe ve lo farò vedere se io voglio inserire una funzione friend amica
3430859	3436961	A questo punto, ok, il primo problema, dove la metto?
3438301	3439481	La metto davanti a un patto, no?
3441222	3444342	Risposta, la metto nel frontenitore classico.
3446083	3447203	Allora, lì vado in crisi.
3448523	3450444	È una persona neurobiologica, no?
3451984	3453885	Vado in crisi perché vado in crisi?
3454525	3454905	Perché
3458858	3488179	ti dirò dove mettere la friend all'interno della classe ma nello stesso tempo ti dirò non fa parte della classe e questo è un apparente paradossimo se sta dentro allora è della classe ma il concetto di appartenenza è un po' diverso la dichiarazione è un po' diverso in pratica nel senso non vi perdete in questo intanto lui lo dice queste sono tutte
3489895	3497596	non membro non sono membro della classe però ti dici anche un'altra cosa dove sono?
3498357	3511799	nella classe posizionamento fisico le metto lì le metto lì perché le devo mettere da qualche parte le vedo dentro e dici allora è dentro no?
3513279	3516420	logicamente non faccio la classe diciamo che sono
3519201	3524043	negli infiltrati, senza i quali tanti problemi non li possono risolvere.
3524063	3530886	Allora si sono inventati queste friend, che sono un ibrido, una cosa sporca.
3530966	3540250	Questa è l'aspetto perché la presenza di queste funzioni inducono a dire ovviamente che c'è più non è totalmente ad oggetti, perché fa questo lavoro sporco.
3540351	3542071	Le friend in Java non ci sono.
3543992	3545653	Negli altri linguaggi ad oggetti non ci sono.
3547527	3573346	lo hanno dovuto inventare in C++ perchè è nato in un modo che si stava crescendo ci sono stati dei problemi e si sono inventati queste nuove tipi di funzioni che fanno un lavoro sporco il problema è sempre l'operatore, l'ha incontrato il problema se tu vuoi provare a fare l'overload di un operatore e vuoi mettere due parametri se non è una friend non lo puoi fare
3578627	3583312	E quindi, niente, questo per dirvi, è interessante questa getty line.
3584933	3592140	La getty line è un strumento che risolve tanti problemi che... Fai!
3593521	3594061	...problemi.
3594222	3601208	Però, diciamo, vedete, di questa classe la maggior parte di noi userà il 10%.
3604352	3612056	Tutte queste funzionalità, i termini di metodi, di proprietà, questa è soltanto l'interfaccia.
3613376	3615678	Immaginate quante brosa fa essere Stirlinga.
3617158	3626343	Eppure praticamente, per parte di noi, usa soltanto le operazioni fondamentali, l'interimento, il confronto, la sedimensione, tutto il resto non lo usa.
3628101	3644155	Questo significa che nel momento in cui io uso le altre funzionalità, evidentemente voglio rendere più professionale e lì la differenza è fra neofita e chi usa il C++ tutti i giorni, lui le usa la maggior parte.
3645936	3651821	L'assoluta non esiste, le usa molte più rispetto a quelle che potremmo utilizzare noi, no?
3653503	3654664	Quindi il senso è questo.
3655754	3683840	attenzione, quando progetterete i vostri oggetti non pensate al problema che dovete risolvere sul momento pensate in grande, tutte le volte che verrà usata quella classe ci sarà una funzione, c'è un metodo che svolgerà un compito se l'ho previsto bene o se no chi scrive in mente lo deve creare lui
3685302	3704338	quindi sono delle funzionalità che aggiungo aggiungo un'altra cosa supponiamo che voglio fare delle stringhe specializzate delle stringhe con delle funzionalità più specifiche ti rispondo alla domanda di prima questa è la classe stringa
3705906	3723360	ma supponiamo che io voglia fare un gestore di string soltanto di carattere di maiuscola un gestore di string o una classe stringa soltanto per gestire le tene minuscole ma io ho già una cosa che significa?
3723440	3730085	che avere una classe stringa per le maiuscole significa una specializzazione no?
3731627	3733128	la stessa cosa vale per le minuscole?
3734798	3740682	Luiz, io voglio dei classi specializzati.
3740842	3741263	Che faccio?
3741323	3744745	Le vostre risconte a quante vere interi?
3744885	3756373	Allora a questo punto vado sul padre, gli dico ok, prendo in eredità quello che fa lui e aggiungo quello che manca.
3757734	3764399	In effetti l'ereditalità raccoglie il concetto di generalizzazione specializzazione.
3767426	3789252	la classe automobile, cioè la classe veicolo con la E o la classe figura, il concetto generico e quello specializzo prendo la parte comune a tutti gli oggetti e aggiungo tutte le varie forme di specializzazione.
3793132	3793352	Sì?
3794432	3795472	Ah, secondo me non è così.
3795872	3811155	Ma lì, questo è un'altra cosa, ti ripeto, ho un concetto, siamo partiti da un concetto genetico, lo voglio specializzare, proprio sulla domanda che mi hai fatto prima, lo voglio specializzare, che faccio?
3811195	3812455	Mi crea un'altra classe?
3812635	3812835	No.
3814816	3819636	Tieni buona la parte in comune e aggiungi quello che manca.
3820497	3821917	Capisci?
3822057	3822357	Quindi,
3823564	3837267	Heredità significa, segnalatela questa cosa, perché è uno degli elementi più caratterizzanti, il concetto generico padre, la metapola diversa, il concetto figlio specializzazione.
3838447	3845129	Quindi significa che il padre ha delle funzionalità, il figlio ha quello che eredita più altre cose.
3847305	3852307	C'è un altro principio che vi devo spiegare, ve l'ho spiegato velocemente, ve lo spiegare.
3852327	3854268	Il principio di sola posizione.
3858830	3859510	E' esempio.
3861311	3871515	Il padre, supponiamo che il padre abbia un metodo, il metodo stampa.
3873507	3873767	Chiaro?
3874728	3879611	Supponiamo che l'implementazione prevede l'uso di una stampante a dagli.
3881513	3881913	Ci sei?
3883254	3895842	Supponiamo che il figlio stampi, non debba più stampare su una stampante a dagli, ma su una stampante laser.
3898107	3903432	io gli do stampa in eredità, perché tutti li devono stampare.
3904453	3918266	Però a questo punto, come c'è quella stampa del padre, stampa da una stampante ad anni, è chiaro che, se per eredità un figlio non va bene, mi serve qualcosa di più specializzato.
3918306	3923070	Allora gli scrivo un altro momento di stampa, con le stesse caratteristiche,
3924820	3939669	e mi ritroverò in una situazione di avere due funzioni con lo stesso nome, lo stesso prototipo, con la stessa firma, una che viene ereditata, l'altra che è del figlio, sulla posizione.
3942451	3951997	La regola è, la funzione che viene utilizzata è quella del figlio, quindi anche se viene andata una in eredità,
3954060	3961245	quella che vi arriverà dal padre, verrà sostituita con quella del figlio.
3962787	3975476	Perché se nella generalizzazione c'è qualcosa di obsoleto ed è pubblico, quindi passa come reddità, io gli sto passando una cosa vecchia.
3977046	3977166	No?
3978127	3982288	Quindi, se gli passa una cosa vecchia, il figlio userà la stessa cosa vecchia del padre.
3983489	3988871	Come risolvo questo problema, gli scrivo un altro metodo identico con un'implementazione diversa.
3989031	3991432	Arriva l'eredità, stampa.
3992613	4005098	C'è un'altra stampa del figlio, domina l'ultimo, cioè quella del figlio.
4006327	4009068	e quindi in questo caso c'è proposta istituzione.
4009809	4011229	Perché non la tolgo al padre?
4011269	4014711	Perché evidentemente c'è un'afficcazione che sta usando un'altra stampata d'ani.
4017412	4034699	Cioè, sono sfumature, iddo la definizione, la conoscete, lo sto dicendo a noi grossi, e dimenticherei queste cose, perché ho imparato a ragionare, e la metabolizzate, e com'è andata a fare l'esame della scuola guida.
4036148	4038791	Inutile andare a fare l'esame e poi guidare dopo due anni.
4040432	4046498	Eppure ho fatto tutto, non mi sono allenato, non ho guidato, dimentico, devo riconunciare.
4046879	4050602	Quindi abituatevi a ragionare ad oggetti.
